text,label
Un lunes de finales y comienzos... Y miedo ,0
Me va a costar un huevo despertarme temprano 😅,0
Me siento re cansada... Mucho viaje 😴,0
@chupita13 Me da rabia tio,0
@SofDiaz99 Ya se🌝pero es mi parte fav ,1
"Acano de descubrir la opción de ""conversación secreta"" de messenger, y aunque me parece entretenido me pregunto si todo esto es necesario.",1
Amor peligroso. ¿Es amor cuando se dice tan fácilmente 'adiós'? ¿Es amor cuando nos hemos rendido antes de que lo intentáramos?,1
@WACO490 @PaulGoltieri @MonederoJC @PPopular Pdm denunciado insultar no es gratis,0
"La depresión y la ansiedad es un tema real, hagamos algo para ser escuchados y que la solución no sea quitarnos la vida",0
"Indignada porque el temario de música dice que vamos a ver cumbia colombiana, y estamos viendo OPERA🤦🏼‍♀️",0
Quiero mirar una peli graciosa y no se cual mirar ._.,1
"Oh, Café Helado. Es increíble que el resto del año te tome hirviendo. Quizá no seas el mismo. Quizá no lo sea yo. Quizá nada tenga sentido.",1
He ofendido a Dios y a la humanidad porque mi trabajo no tuvo la calidad que debía haber tenido,0
@los40mx @PaolaGalina @CD9 Una divertida y padre entrevista Pao,1
Sigo intentando no rendirme ante el temor si lo que viene suele ser mucho mejor.,1
Porque será que los juguetes siempre se prenden en la madrugada...,0
"No me pudieron vender mi remedio para la ansiedad, la dosis que hacen ahora es la mitad de lo que me dieron. Ah...estoy bien cagá entonces.",0
"“Todos conocemos el final Y el final no es #feliz Porque sabemos el desenlace, pero ignoramos el argumento” #DavidTrueba #TierraDeCampos",0
@Fanny_Perru Esa Casti es terrible boluda,0
@ByankaNarvaez Vamos a ver si es verdad. Yo voy a escribir ahorita ,1
"@CualRevolucion Tristemente es así, estamos en manos de mínimo 4 corporaciones internacionales, porque son corporaciones",0
"@Phill_Butters @fzavalal  a leguas se ve q #GOB quiere #TAPAR algo grave cuando usa a #KENYI ,,,usa a #PROCURADORAS,,usa PRISION #HUMALAS",0
Después no fue un gruñido sino como un suspiro así super fuerte acompañado del gruñido. Más humanizado o algo D: fue terrible.,0
"Baby, dicen que el que muere de amor, muere soñando pero yo prefiero no perderte y soñar, pero despierto @ToroAgostina #Feliz #CumpleMes 29😍",1
Mis súper nombres para nada comunes; y luego tengo a Evan Rabbitt Russell.  El más amargado con un muy tierno nombre.,1
@NunkMasKK @martintetaz grabois sucio se caga en los  pobres.Hipocrita. aplausos para Lanata,0
"@MientrasleoS Llueve? Donde? Invernalia? Aquí en la capital de los 7 Reinos, mañana más que agradable, procedemos al santo ritual.",1
Así hasta da gusto tuitear.,1
"@35PAIS @pameaguirre1 @35PAIS ES UNA PENA,la gente y me incluyo!,esta enfadada con LENIN,creemos en AP,somos AP , pero UDs pueden CAMBIARLO!",0
Siempre pasa algo que no deja que se pierda la magia de una buena sorpresa,1
"Con razon la otra ves cuando no nos vimos y paso mas o menos esto yo estaba asi, es porque no la veo y me pongo sensible y me molesta todo ",0
Da pánico estar vulnerable (nunca nadie me sonrió así).,1
"Que rabia esa gente que come como cerdo y no sube de peso, yo respiro profundo y subo 30 kilos ",0
@Ivansexxxoso Exagerado... me cuesta encontrar amigos así y luego luego te quieres ir... 🙁,0
Quiero subir fotos y no puedo 😢,0
Mañana llevan juegos nuevos al trabajo y estoy re emocionada por probarlos. Tengo 5 años,1
Odio a la gente que un rato esta bien y a los dos minutos tiene cara de orto ,0
"@Fer17ElViaducto @Ayee_Taverniti Queridoooo, para esa peli se necesita concentración! Jaja. Es genial, me alegro que te haya gustado ajja",1
"La vía electoral convalida ANC. Y esta a su vez aprobará refinanciamiento de deuda, compra de armas y nueva deuda... Gracias #ironico",0
De verdad estaba muy emocionada por Disney on ice :(,1
#Rayito  weeee los frijoles me van a hacer cagar horrible jajajajaja 😹perdón tenía que decirlo,1
Quiero dormir y no estudiar. 😥,0
"Una no se levanta amorosa todos los días, aprovechen ",1
@JuanOrlandoH Muy contenta porque mi familia era mas que explotada con esos elevados intereses.. Se les termino la fiesta,1
Y ahora es cuando más me doy cuenta lo afortunada que fuí.,1
"@mundodeportivo @RogerTorello se le ve el enfado en la cara, jijiji",1
Querer lo que no se puede tener sólo lleva a la desesperación y la locura.,0
La preocupada 🙄🙄,1
"@OlamAmezkaita no solo a mi, varias personas recibimos esa respuesta y por el enojo se empezaron a mover las sillas. @anabeatrizglez1",0
Cuando olvidas ponerle a un tuit la etiqueta #Ironía y todos crees que lo que escribiste es una afirmación #MalaMía,0
"Ayyyyyy quiero que se pongan las pilas asi así me dan el 28 a mi, lpmmmmm",1
Juro que estoy muy enojado en este momento,0
"Mi indignación viene de que me sepa hasta cómo crece una puta uña o todas las capas de los dientes, y luego nos saltemos una parte del",0
"Quiero estar contigo a pesar de las peleas, llantos, risas, enojos, besos, celos y berrinches; pero siempre juntos.",1
A qué hora es que tira uno para salir de la tristeza?,0
están dando las notas del promedio d historia ,1
extraño ver las caritas de mis amigas esperándome en casa rosa ,0
@soyleomontero @tonyparker @MDN_C9 @canal9oficial Que Buena nota!!Terrible onda de Tony Parker!! Pegado a la tele estoy ja,1
Si te hubiera conocido en 2012.. igual me hubieras encantado bie.,1
"Este año no hay beca. Constitucional y Fiscal, tumbadas. Un disgusto.",0
De verdad que dicha que me di cuenta la clase de personas que están a mi alrededor 👌🏽 justo en mi cara las verdades 👌🏽,1
@ElAlbanBorja cuando eras niño el mejor plan de fds era ir a los juegos del cc y terminar comiendo en tacos california #GrandeElAlbanBorja ,1
Huele a peligro 🔥💪🏽🎶,1
"No estoy llorando, se me metió un Hybrid Theory en el ojo.",0
Mi hermana quiere dormir y no la dejo xq estoy viendo encantada . Quien tiene 7 ahora??,1
Jajaja preocupado 😂😂😂😂😂,1
"Da gusto levantarse y escuchar el dulce sonido de la excavadora, el pico y el asfalto levantándose. #LaNaturalezaSiempreMeAsombra #ironía",1
No hay cosa que me alegre más el día que ir guiando y ver un perrito en la ventana de otro carro jugando con el viento :'),1
@ruggelariamor_ Ay que bien 😃,1
Chicos el meme del dia del amigo con icardi y maxi dejo de ser gracioso en el 2014. SOLTAR,1
@FrancoCapelli7 No quiero tener gente que me deja tirado para ver una película de terror y  al otro día va al cine,0
Por qué será q todo lo q presiento siempre termina pasando?? ,1
"Porque todas las malas vienen juntas? Una bien nunca, no? Que suerte la mia lah😤",0
@EDUX77 De acuerdo HORRIBLE. Con esa playera ya vas perdiendo 1-0 en cada juego,0
@liz_2797 *me divierte* ,1
"@el_geniecito Por cada mujer un aroma, derrochando sensualidad que deslumbra. ",1
@OzielCVargas9 Gracias!!! ,1
"Que ofendida, decepción.",0
Verte me causa un extraño placer. Tenerte en mis brazos me puede enloquecer.,1
My white roommate is making tamales tomorrow.. a ver cómo le salen ,1
"A raiz de tanta ira causada a iglesia catolica apoyo a #LGTB por Lorena Castillo, Ulloa deberia devolver los millones incluso a nunciatura.",0
"@LuliZarate6 JAJAJA 😎😎😎 por eso somos amigas, somos especiales. 😊",1
'Si te veo sonreír me siento completo'. Estallo de amor por mis amigoooos💥💖💖,1
"Que afortunada soy de tener a los amigos que tengo, de verdad lo mejor de mi vida❤",1
"@delsimonee ""PANCHOOO"" ""sos diosisima"" ""Me deprimis"" ""Me caes re bien"" ""muy loca ""  "" Re divertida""",1
"Tras que uno les hace los favores, se quejan que cojones ",0
"@Andliam Coincido. Es muy fácil creer que sentir desesperación es tener uno, y va mucho más allá. Sobrellevar ataques requiere más de ti  :(",1
Es tan deprimente darle a la lupita del instagram y ver que solo hay tías con unos cuerpazos y unas caras increíbles..,0
"Da rabia igual que haya gente que busca tanto y nunca llega, y otros que lo tienen enfrente y no lo quieren ver. Pero bueno, decisiones.",0
El cielo está que se cae!!!!! 😥,0
"No presumí mi ayuda a los damnificados, creo que perdí mi boleto al paraíso. ",0
Unas cervezas bien frescas y música en casa ,1
@maferestrada @clauprdzs RT X 100000000 y la conozco desde hace mas años que tu ,1
Ya extrañaba muchísimo a mi novio ,0
"Definitivamente soy el tipo de persona que da lo que recibe, y la forma en que nos llevamos es el más claro ejemplo de eso ",1
Y sigo esperando la invitación ,1
Aunque ya no esté rubia. /Se tira al suelo a llorar.,0
Sentir esa sensación de quererte enamorar... 😅,1
@facudelacoope10 ta bien ta bien ,1
"El Teempo es el enemigokindestructible, puede ser vencido en mas de mil batallas, pero en la ultima permanecera implacable.",1
¡Feliz día a todos mis amigos y amigas de Misiones que pasen un día lleno de luz y alegria!!!,1
"@Valeria_Morante En mi caso, si le valgo madre 😅",1
No voy a decir que nunca tuve tantas ganas de faltar al colegio porque seguro hubieron días en los que tuve más ganas pero AY NO QUIERO IR ,0
"Quién se va a pasar toda la noche viendo películas de terror? Yo no, adivinaron",1
"@MeridaProtesta @Clementina266 La dictadura está desesperada,todo es éxito para la oposición Eso es insoportable para ellos,",0
Ese nudo en la garganta y ganas de vomitar. Creo que solo es un poco de ansiedad.  ¡Pero menuda mierdx!,0
"@maydana34 @joaquinkremel Este tiene bula para insultar, la ley mordaza le excluye",0
"@YanetCein Ave María purisima, no manches ",0
"esto me recuerda a cuando confirmaron a chloe para Ariel, like rlly?? sin ofender pero no se le parece EN NADA a Ariel",0
Necesito una cama con urgencia 😥,1
Ayyyy ando de un drama musical ,0
"@babynlf Fue inevitable el chasquido de lengua que resultó posterior a la sonrisa ajena, y si bien aún no se deshacía del de rubiales, la >",1
@Pabalsesgenial Jajajaja sii  😅,1
Hablame claro...  Que es lo que tu quieres de mi Estoy cansado de oir Miles de cuentos raros,1
Nadie te puede preparar para el #amor y el ,1
@Dxllnweeks Gracias. ,1
@IsaJaramilloJR Me tiras ? Lamentable,0
"No soy experto en...pero en serio, el cine de #terror debe renovarse, ya nada da miedo y es lo mismo de lo mismo! #Annabelle2 #cine",0
Definitivamente me volví a enloquecer,0
#HomenajeBlancoEP Repugnante!! Insultar a @ManuelaCarmena ademas es poco inteligente porque todo el mundo sabe que condena toda violencia!!,0
Estoy en mi momento de rabia y odio contra el mundo. Los odio a todos.,0
"@Vane_Twitts Utaa, no pues ya estuvo que no van a festejar ",0
"@cayeruby @viviperez_r Ojalá encuentren. A ese infeliz, bestia",1
@paolaarl1622 Tu y tus berrinches mujer!. Háblame aqui que msn no me jala,0
Mi hematoma sigue cambiando de color ,0
"ESTOY POR PERDER 5 FUEGOS, SI LOS PIERDO LOS ELIMINO D SNAP, DE RESENTIDA NOMAS",0
¿Tembló o es mi puta imaginación? No puedo con esto. ,0
Demasiada tensión. Días definitivos en los que todo se juega.  Que no se pierdan las esperanzas. Hay que seguir luchando siempre.,1
Ojalá una precuela de Imperator Furiosa.,1
Pues me da que el hijo de Trump (parece un insulto pero no lo es) se está inmolando por papá y la abogada rusa tapa los verdaderos contactos,1
@MtzAnaid Nunca en tu vida habías visto tan buenos memes ,1
"Yo puedo estar feliz, triste, enojada, con miedo, cansada, aborrecia, eléctrica, pensativa, borracha o sobria y mi cara siempre será 👉🏽 😒",1
@UnOsocornio Ponte mejor pantalones para dormir. ,1
"Me encanta esa gente que cuando deja de tener novi@ vuelve a querer salir contigo, pero si se echa otr@ vuelve a desaparecer #Ironia",0
"@gemapayan00 Perdón , me siento ofendida",0
Mi pibe desde el otro continente me dice feliz día. No sé si reír o llorar.,1
Ese momento cuando tus amigos comparten sus memes con tu mamá y no con vos *canción depresiva de fondo*,0
"yo quiero q me toque una cumbita, yo quiero q la baile Maribel, quiero ver su graciosa figuritaa, moviendo los pies, los pies, los piesss",1
"@Gi_del_Blanco a mi tmp, triste",0
@SIAOCTRL @JCYCTRL Males 😃,1
"@SxrcasticBatman < la cara en su mano. De reojo, no podía dejar de mirar al pálido, pensando en si estaría enfadado por algo con él.-",1
¡¡Lista la sorpresa de brujita!! Estoy tan emocionada... Y ella no se imagina ¡No sospecha nada de nada! 🤗🤗🤗😆😆😆😁😁😁,1
La Humedat me estaría  poniendo nerviosa 😓😡,0
"Mi @Angela_ChefMX ""corazón de chocolate"" 👉👈 😍 😅",1
@tropianorosana @locosxelfutbol Vos sos una grande!!! ,1
"@blurrycux hablar contigo me da tremendo asco pero me tengo que aguantar, no das más de depresiva puta emo de mierda tu cuenta es una cagada",0
"Estoy bien ofendido, sin palabras!",0
No me enojo si me hablan,0
"Feliz día a la mejor amiga del mundo @joelswey te agradezco por todo lo que has hecho por mí y por siempre estar ahí para mí, I love you 💙💙💙",1
Cada alarma que escucho se me pone la piel chinita y un hueco en el estomago ,0
"Se ve muy feliz.Voy hacer que la depresión llegue,que sienta que es insuficiente y que es totalmente reemplazable. *La vida conmigo*  Re-si.",1
@luiskyburg Lamentablemente es así Luis. Espero que usted agarre un muy buen estado hoy!,1
"Esa sensación de alegría interna el estar en casa y aún poder ver las estrellas, no tiene precio 😊",1
"es gracioso que antes todos cuando veían mis fotos con Kevin decían ¿quien es el? Y les decía que mi youtuber fav, y ahorita con lo de la +",1
"Sospecho de Universo Simpson con una oreo envenenada, en un concierto de la Raiz",1
Más que enojo es decepción🤷🏼‍♀️,0
estoy cagada de cansancio quiero dormir por diez días o hasta morirme como sea,0
Con semejante frío 😆,0
"No le gustaba la idea de estar en solitario pero acá lo tienen arrasando, Louis es la gloria. #BackToYou",1
@DiegoGtz_ Habló el ansioso por la cabalgata,0
@apolo4u2 Quiero que me digas los motivos de tu enfado,1
que es eso de enojarse porque no les dan bola tan resentido vas a ser la puta que te pario MIRAME CUANDO TE HABLO,0
@BoxeoDCampeones esa burra no fue al colegio jaja terrible,1
El gordo de Eric se cago durmiendo en medio de la película ,0
tengo un cansancio mal pero me acuerdo que esta chipote y se me pasa jajaja,1
Después de subir eso me gané un cd de Guasones y se pasó el parcial para la semana que viene. ,1
"No se si esta borracho o que,pero esta meta mandar audios ",1
"""De n el pasado ser caballero era bueno y encantador, hoy dedicarles un reggaeton y se enamoran "" #ElQuijote #Sarcasmo  #Lol",1
@TusEncuestas_ TED si tuviera el fantasma me dirían loca igual con el oso pero soy miedosa,0
"Lo dejo que piense que ganó, si empiezo a sacar los trapitos al sol lo dejo en vergüenza y no termino más ",0
"Soy súper berrinches, ok.",0
@vickyvickyf14 Feliz dia para vos tb vicky ! 😍😘,1
"Abraham no ha parado en todo el día, va de entrevista a entrevista, el pobre debe estar re cansado",0
Un mensaje basta para sonreír 😊,1
Que canción puedo poner de alarma?,1
"Gente que se niega a dejar dc c.eer. Gentedque ama en un mundo sin murallas, gente que ama frente al odio, frente al rechazo, sin miedo!",1
"@makikuroneko Sí, en las buenas y en las malas, hasta que la muerte nos separe ",1
"Tanta bulla del bocón que se llevó $15.000 millones a Europa. Gallinón, apenas llegué salió corriendo. Cobarde usó el poder para perseguirme",0
"-En Arabia Saudi lapidan a las mujeres por adulterio. -Ya pero les dejan conducir. Mándales un barco con armas, anda.  #ironia",0
Gracias @BBVAContinental por hacer la pre venta de entradas para el Perú vs Colombia. ,1
ir al supermercado a esta hora está genial.,1
@CynthiaCayo10 Que es lo gracioso? 🤔,1
@kellyanmarie2 Deja que termine mi pesadilla con la uni,0
"#CiclismoUruguayo  El camino para que los medios de alcance nacional le den más difusión al ciclismo, es insultandolos.  #ModoHumor  #ironía",0
